Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Aug 24, 2025 10:00 AM;Aug 24, 2025 11:00 AM;57,864.02;39,153.50;1,709.50;4,363.00;33,081.00;18,710.52
Aug 24, 2025 11:00 AM;Aug 24, 2025 12:00 PM;58,831.40;43,281.50;1,657.25;5,436.75;36,187.50;15,549.90
Aug 24, 2025 12:00 PM;Aug 24, 2025 1:00 PM;57,796.23;44,438.75;1,629.00;6,140.25;36,669.50;13,357.48
Aug 24, 2025 1:00 PM;Aug 24, 2025 2:00 PM;56,435.83;43,960.00;1,610.50;6,848.00;35,501.50;12,475.83
Aug 24, 2025 2:00 PM;Aug 24, 2025 3:00 PM;55,609.13;42,762.00;1,618.00;7,590.75;33,553.25;12,847.13
Aug 24, 2025 3:00 PM;Aug 24, 2025 4:00 PM;51,508.10;40,498.50;1,648.50;8,345.50;30,504.50;11,009.60
Aug 24, 2025 4:00 PM;Aug 24, 2025 5:00 PM;46,851.02;36,455.25;2,122.50;8,829.00;25,503.75;10,395.77
Aug 24, 2025 5:00 PM;Aug 24, 2025 6:00 PM;43,017.51;29,269.75;2,113.00;8,807.50;18,349.25;13,747.76
Aug 24, 2025 6:00 PM;Aug 24, 2025 7:00 PM;39,069.34;19,909.50;2,040.75;8,080.00;9,788.75;19,159.84
Aug 24, 2025 7:00 PM;Aug 24, 2025 8:00 PM;37,060.28;11,629.50;1,941.00;6,996.75;2,691.75;25,430.78
Aug 24, 2025 8:00 PM;Aug 24, 2025 9:00 PM;36,307.78;8,425.00;1,839.00;6,465.75;120.25;27,882.78
Aug 24, 2025 9:00 PM;Aug 24, 2025 10:00 PM;35,079.60;8,046.00;1,756.75;6,289.25;0.00;27,033.60
Aug 24, 2025 10:00 PM;Aug 24, 2025 11:00 PM;33,315.93;8,116.25;1,711.75;6,404.50;0.00;25,199.68
Aug 24, 2025 11:00 PM;Aug 25, 2025 12:00 AM;30,597.67;8,245.50;1,697.25;6,548.25;0.00;22,352.17
Aug 25, 2025 12:00 AM;Aug 25, 2025 1:00 AM;29,564.00;7,999.25;1,905.50;6,093.75;0.00;21,564.75
Aug 25, 2025 1:00 AM;Aug 25, 2025 2:00 AM;29,204.81;7,698.50;1,939.25;5,759.25;0.00;21,506.31
Aug 25, 2025 2:00 AM;Aug 25, 2025 3:00 AM;29,069.82;7,484.50;1,929.75;5,554.75;0.00;21,585.32
Aug 25, 2025 3:00 AM;Aug 25, 2025 4:00 AM;29,593.23;7,307.50;1,908.00;5,399.50;0.00;22,285.73
Aug 25, 2025 4:00 AM;Aug 25, 2025 5:00 AM;31,110.96;7,092.50;1,872.50;5,220.00;0.00;24,018.46
Aug 25, 2025 5:00 AM;Aug 25, 2025 6:00 AM;34,323.84;6,872.25;1,789.25;5,083.00;0.00;27,451.59
Aug 25, 2025 6:00 AM;Aug 25, 2025 7:00 AM;40,321.27;7,228.00;1,676.50;5,066.00;485.50;33,093.27
Aug 25, 2025 7:00 AM;Aug 25, 2025 8:00 AM;47,260.41;11,859.75;1,555.00;4,866.50;5,438.25;35,400.66
Aug 25, 2025 8:00 AM;Aug 25, 2025 9:00 AM;55,208.70;21,694.75;1,420.50;4,269.25;16,005.00;33,513.95
Aug 25, 2025 9:00 AM;Aug 25, 2025 10:00 AM;61,314.51;32,665.25;1,262.00;4,274.00;27,129.25;28,649.25
Aug 25, 2025 10:00 AM;Aug 25, 2025 11:00 AM;67,309.20;42,001.50;1,118.75;5,385.50;35,497.25;25,307.70
Aug 25, 2025 11:00 AM;Aug 25, 2025 12:00 PM;70,492.00;48,028.50;1,040.00;6,168.50;40,820.00;22,463.50
Aug 25, 2025 12:00 PM;Aug 25, 2025 1:00 PM;70,770.81;51,096.25;1,057.75;6,307.00;43,731.50;19,674.56
Aug 25, 2025 1:00 PM;Aug 25, 2025 2:00 PM;68,570.71;51,832.25;1,135.75;6,305.00;44,391.50;16,738.46
Aug 25, 2025 2:00 PM;Aug 25, 2025 3:00 PM;64,257.44;50,476.75;1,226.25;6,404.50;42,846.00;13,780.69
Aug 25, 2025 3:00 PM;Aug 25, 2025 4:00 PM;58,021.64;46,394.75;1,303.50;6,418.75;38,672.50;11,626.89
Aug 25, 2025 4:00 PM;Aug 25, 2025 5:00 PM;52,600.71;38,975.50;1,337.75;6,195.75;31,442.00;13,625.21
Aug 25, 2025 5:00 PM;Aug 25, 2025 6:00 PM;47,173.93;28,288.50;1,289.25;5,599.25;21,400.00;18,885.43
Aug 25, 2025 6:00 PM;Aug 25, 2025 7:00 PM;44,716.11;16,156.50;1,165.25;4,555.00;10,436.25;28,559.61
Aug 25, 2025 7:00 PM;Aug 25, 2025 8:00 PM;43,249.03;7,114.25;992.75;3,506.75;2,614.75;36,134.78
Aug 25, 2025 8:00 PM;Aug 25, 2025 9:00 PM;41,276.80;3,851.75;808.25;2,949.50;94.00;37,425.05
Aug 25, 2025 9:00 PM;Aug 25, 2025 10:00 PM;38,190.95;3,158.25;649.50;2,508.75;0.00;35,032.70
Aug 25, 2025 10:00 PM;Aug 25, 2025 11:00 PM;36,429.09;2,840.50;516.75;2,323.75;0.00;33,588.59
Aug 25, 2025 11:00 PM;Aug 26, 2025 12:00 AM;33,187.81;2,656.25;431.25;2,225.00;0.00;30,531.56
Aug 26, 2025 12:00 AM;Aug 26, 2025 1:00 AM;31,754.76;2,533.75;332.00;2,201.75;0.00;29,221.01
Aug 26, 2025 1:00 AM;Aug 26, 2025 2:00 AM;31,168.93;2,459.25;301.00;2,158.25;0.00;28,709.68
Aug 26, 2025 2:00 AM;Aug 26, 2025 3:00 AM;31,068.70;2,570.50;288.50;2,282.00;0.00;28,498.20
Aug 26, 2025 3:00 AM;Aug 26, 2025 4:00 AM;31,717.41;2,689.25;305.25;2,384.00;0.00;29,028.16
Aug 26, 2025 4:00 AM;Aug 26, 2025 5:00 AM;33,598.99;2,845.50;356.00;2,489.50;0.00;30,753.49
Aug 26, 2025 5:00 AM;Aug 26, 2025 6:00 AM;37,225.73;3,075.25;437.25;2,638.00;0.00;34,150.48
Aug 26, 2025 6:00 AM;Aug 26, 2025 7:00 AM;42,913.01;3,838.75;553.00;2,839.00;446.75;39,074.26
Aug 26, 2025 7:00 AM;Aug 26, 2025 8:00 AM;49,913.37;8,943.75;690.00;3,010.00;5,243.75;40,969.62
Aug 26, 2025 8:00 AM;Aug 26, 2025 9:00 AM;56,389.77;19,361.50;797.50;2,736.25;15,827.75;37,028.27
Aug 26, 2025 9:00 AM;Aug 26, 2025 10:00 AM;59,805.25;30,105.75;864.00;1,783.00;27,458.75;29,699.50
Aug 26, 2025 10:00 AM;Aug 26, 2025 11:00 AM;64,389.47;38,875.75;905.25;1,279.25;36,691.25;25,513.72
Aug 26, 2025 11:00 AM;Aug 26, 2025 12:00 PM;67,918.54;44,998.00;963.25;1,402.50;42,632.25;22,920.54
Aug 26, 2025 12:00 PM;Aug 26, 2025 1:00 PM;67,714.01;48,053.25;1,024.75;1,611.00;45,417.50;19,660.76
Aug 26, 2025 1:00 PM;Aug 26, 2025 2:00 PM;65,056.54;48,281.00;1,090.00;1,780.50;45,410.50;16,775.54
Aug 26, 2025 2:00 PM;Aug 26, 2025 3:00 PM;61,371.58;45,717.00;1,149.25;1,862.50;42,705.25;15,654.59
Aug 26, 2025 3:00 PM;Aug 26, 2025 4:00 PM;56,105.38;40,396.00;1,242.00;1,863.00;37,291.00;15,709.38
Aug 26, 2025 4:00 PM;Aug 26, 2025 5:00 PM;50,707.25;32,268.50;1,397.75;1,865.25;29,005.50;18,438.75
Aug 26, 2025 5:00 PM;Aug 26, 2025 6:00 PM;46,384.36;21,873.75;1,593.25;1,833.50;18,447.00;24,510.61
Aug 26, 2025 6:00 PM;Aug 26, 2025 7:00 PM;44,924.34;12,010.50;1,821.25;1,913.75;8,275.50;32,913.84
Aug 26, 2025 7:00 PM;Aug 26, 2025 8:00 PM;45,417.08;6,788.25;2,089.75;2,705.25;1,993.25;38,628.83
Aug 26, 2025 8:00 PM;Aug 26, 2025 9:00 PM;45,821.85;7,312.75;2,364.25;4,875.50;73.00;38,509.10
Aug 26, 2025 9:00 PM;Aug 26, 2025 10:00 PM;46,033.17;10,094.75;2,507.00;7,587.75;0.00;35,938.42
Aug 26, 2025 10:00 PM;Aug 26, 2025 11:00 PM;45,433.47;12,582.75;2,501.50;10,081.25;0.00;32,850.72
Aug 26, 2025 11:00 PM;Aug 27, 2025 12:00 AM;43,000.48;13,891.50;2,353.25;11,538.25;0.00;29,108.98
Aug 27, 2025 12:00 AM;Aug 27, 2025 1:00 AM;42,574.83;14,016.00;2,132.75;11,883.25;0.00;28,558.83
Aug 27, 2025 1:00 AM;Aug 27, 2025 2:00 AM;41,249.24;13,872.25;1,812.00;12,060.25;0.00;27,376.99
Aug 27, 2025 2:00 AM;Aug 27, 2025 3:00 AM;40,044.16;13,241.75;1,528.75;11,713.00;0.00;26,802.41
Aug 27, 2025 3:00 AM;Aug 27, 2025 4:00 AM;39,554.68;12,163.00;1,318.75;10,844.25;0.00;27,391.68
Aug 27, 2025 4:00 AM;Aug 27, 2025 5:00 AM;40,519.02;10,975.00;1,128.50;9,846.50;0.00;29,544.02
Aug 27, 2025 5:00 AM;Aug 27, 2025 6:00 AM;42,849.69;10,127.25;985.50;9,141.75;0.00;32,722.44
Aug 27, 2025 6:00 AM;Aug 27, 2025 7:00 AM;46,963.26;10,087.50;925.75;8,866.75;295.00;36,875.76
Aug 27, 2025 7:00 AM;Aug 27, 2025 8:00 AM;50,229.86;12,814.25;987.50;8,403.75;3,423.00;37,415.61
Aug 27, 2025 8:00 AM;Aug 27, 2025 9:00 AM;54,428.05;18,488.75;1,193.25;6,895.00;10,400.50;35,939.30
Aug 27, 2025 9:00 AM;Aug 27, 2025 10:00 AM;58,574.92;25,576.25;1,451.00;5,038.00;19,087.25;32,998.67
Aug 27, 2025 10:00 AM;Aug 27, 2025 11:00 AM;61,985.94;33,529.00;1,649.75;4,411.25;27,468.00;28,456.94
Aug 27, 2025 11:00 AM;Aug 27, 2025 12:00 PM;65,346.91;40,245.50;1,763.50;4,764.00;33,718.00;25,101.41
Aug 27, 2025 12:00 PM;Aug 27, 2025 1:00 PM;65,438.46;44,256.75;1,822.25;5,367.25;37,067.25;21,181.71
Aug 27, 2025 1:00 PM;Aug 27, 2025 2:00 PM;62,288.67;44,729.75;1,785.50;5,804.75;37,139.50;17,558.92
Aug 27, 2025 2:00 PM;Aug 27, 2025 3:00 PM;58,274.16;42,084.25;1,643.50;5,985.75;34,455.00;16,189.91
Aug 27, 2025 3:00 PM;Aug 27, 2025 4:00 PM;54,570.31;37,231.75;1,468.50;5,849.00;29,914.25;17,338.56
Aug 27, 2025 4:00 PM;Aug 27, 2025 5:00 PM;50,120.46;29,926.25;1,257.00;5,374.25;23,295.00;20,194.21
Aug 27, 2025 5:00 PM;Aug 27, 2025 6:00 PM;47,006.99;20,898.75;1,034.00;4,597.00;15,267.75;26,108.24
Aug 27, 2025 6:00 PM;Aug 27, 2025 7:00 PM;44,442.68;11,881.75;816.75;3,785.75;7,279.25;32,560.93
Aug 27, 2025 7:00 PM;Aug 27, 2025 8:00 PM;43,181.09;6,007.75;646.25;3,545.25;1,816.25;37,173.34
Aug 27, 2025 8:00 PM;Aug 27, 2025 9:00 PM;42,071.31;4,561.75;528.00;3,980.25;53.50;37,509.56
Aug 27, 2025 9:00 PM;Aug 27, 2025 10:00 PM;39,111.54;4,735.50;492.75;4,242.75;0.00;34,376.04
Aug 27, 2025 10:00 PM;Aug 27, 2025 11:00 PM;37,787.43;5,001.00;543.50;4,457.50;0.00;32,786.43
Aug 27, 2025 11:00 PM;Aug 28, 2025 12:00 AM;33,840.77;5,267.00;676.25;4,590.75;0.00;28,573.77
Aug 28, 2025 12:00 AM;Aug 28, 2025 1:00 AM;33,559.50;5,250.25;935.00;4,315.25;0.00;28,309.25
Aug 28, 2025 1:00 AM;Aug 28, 2025 2:00 AM;33,470.90;5,509.25;1,242.25;4,267.00;0.00;27,961.65
Aug 28, 2025 2:00 AM;Aug 28, 2025 3:00 AM;33,211.94;5,776.75;1,438.25;4,338.50;0.00;27,435.19
Aug 28, 2025 3:00 AM;Aug 28, 2025 4:00 AM;33,409.74;5,717.50;1,456.25;4,261.25;0.00;27,692.24
Aug 28, 2025 4:00 AM;Aug 28, 2025 5:00 AM;34,509.56;5,506.00;1,328.25;4,177.75;0.00;29,003.56
Aug 28, 2025 5:00 AM;Aug 28, 2025 6:00 AM;36,835.24;5,289.50;1,175.75;4,113.75;0.00;31,545.75
Aug 28, 2025 6:00 AM;Aug 28, 2025 7:00 AM;41,045.66;5,257.50;1,067.50;3,918.50;271.50;35,788.16
Aug 28, 2025 7:00 AM;Aug 28, 2025 8:00 AM;44,973.17;7,190.25;943.50;3,588.00;2,658.75;37,782.92
Aug 28, 2025 8:00 AM;Aug 28, 2025 9:00 AM;46,826.44;11,006.50;806.00;3,167.00;7,033.50;35,819.94
Aug 28, 2025 9:00 AM;Aug 28, 2025 10:00 AM;49,325.19;14,798.25;725.50;2,491.75;11,581.00;34,526.94
Aug 28, 2025 10:00 AM;Aug 28, 2025 11:00 AM;51,424.06;17,709.50;671.50;1,961.25;15,076.75;33,714.56
Aug 28, 2025 11:00 AM;Aug 28, 2025 12:00 PM;51,939.43;19,438.50;606.50;1,839.25;16,992.75;32,500.93
Aug 28, 2025 12:00 PM;Aug 28, 2025 1:00 PM;51,351.33;20,372.25;530.25;2,141.00;17,701.00;30,979.08
Aug 28, 2025 1:00 PM;Aug 28, 2025 2:00 PM;50,117.33;20,106.25;459.50;2,561.75;17,085.00;30,011.08
Aug 28, 2025 2:00 PM;Aug 28, 2025 3:00 PM;48,274.62;18,766.50;438.50;2,966.00;15,362.00;29,508.12
Aug 28, 2025 3:00 PM;Aug 28, 2025 4:00 PM;45,998.91;17,184.50;464.25;3,497.50;13,222.75;28,814.41
Aug 28, 2025 4:00 PM;Aug 28, 2025 5:00 PM;45,092.57;15,200.75;500.25;4,198.25;10,502.25;29,891.82
Aug 28, 2025 5:00 PM;Aug 28, 2025 6:00 PM;44,453.95;12,329.25;540.25;4,615.00;7,174.00;32,124.70
Aug 28, 2025 6:00 PM;Aug 28, 2025 7:00 PM;43,276.05;8,940.25;618.00;4,571.75;3,750.50;34,335.80
Aug 28, 2025 7:00 PM;Aug 28, 2025 8:00 PM;42,174.15;6,466.75;744.75;4,682.00;1,040.00;35,707.40
Aug 28, 2025 8:00 PM;Aug 28, 2025 9:00 PM;39,299.88;6,007.50;876.25;5,085.75;45.50;33,292.38
Aug 28, 2025 9:00 PM;Aug 28, 2025 10:00 PM;38,231.66;6,393.50;1,004.50;5,389.00;0.00;31,838.16
Aug 28, 2025 10:00 PM;Aug 28, 2025 11:00 PM;36,785.38;6,976.50;1,154.25;5,822.25;0.00;29,808.88
Aug 28, 2025 11:00 PM;Aug 29, 2025 12:00 AM;35,727.22;7,449.00;1,296.50;6,152.50;0.00;28,278.22
Aug 29, 2025 12:00 AM;Aug 29, 2025 1:00 AM;35,384.33;6,794.50;1,200.25;5,594.25;0.00;28,589.83
Aug 29, 2025 1:00 AM;Aug 29, 2025 2:00 AM;35,232.22;6,886.00;1,252.25;5,633.75;0.00;28,346.21
Aug 29, 2025 2:00 AM;Aug 29, 2025 3:00 AM;35,466.31;7,153.75;1,340.50;5,813.25;0.00;28,312.56
Aug 29, 2025 3:00 AM;Aug 29, 2025 4:00 AM;36,030.18;7,501.00;1,491.50;6,009.50;0.00;28,529.18
Aug 29, 2025 4:00 AM;Aug 29, 2025 5:00 AM;38,511.32;7,916.75;1,683.25;6,233.50;0.00;30,594.57
Aug 29, 2025 5:00 AM;Aug 29, 2025 6:00 AM;41,745.40;8,279.00;1,957.75;6,321.25;0.00;33,466.40
Aug 29, 2025 6:00 AM;Aug 29, 2025 7:00 AM;45,527.93;8,602.75;2,213.00;6,221.00;168.75;36,925.18
Aug 29, 2025 7:00 AM;Aug 29, 2025 8:00 AM;48,286.65;10,541.00;2,361.75;5,868.25;2,311.00;37,745.65
Aug 29, 2025 8:00 AM;Aug 29, 2025 9:00 AM;51,569.14;14,966.00;2,373.25;5,052.00;7,540.75;36,603.14
Aug 29, 2025 9:00 AM;Aug 29, 2025 10:00 AM;54,510.29;20,819.00;2,208.25;3,907.75;14,703.00;33,691.29
Aug 29, 2025 10:00 AM;Aug 29, 2025 11:00 AM;56,998.13;27,443.25;1,932.50;3,770.25;21,740.50;29,554.88
Aug 29, 2025 11:00 AM;Aug 29, 2025 12:00 PM;60,547.42;33,392.75;1,674.75;4,618.50;27,099.50;27,154.67
Aug 29, 2025 12:00 PM;Aug 29, 2025 1:00 PM;61,654.81;37,384.75;1,493.75;5,682.75;30,208.25;24,270.06
Aug 29, 2025 1:00 PM;Aug 29, 2025 2:00 PM;59,855.41;38,632.75;1,319.25;6,467.00;30,846.50;21,222.66
Aug 29, 2025 2:00 PM;Aug 29, 2025 3:00 PM;56,936.91;37,430.25;1,083.00;6,888.25;29,459.00;19,506.66
Aug 29, 2025 3:00 PM;Aug 29, 2025 4:00 PM;54,123.53;34,051.75;804.50;6,973.00;26,274.25;20,071.78
Aug 29, 2025 4:00 PM;Aug 29, 2025 5:00 PM;50,785.64;28,395.00;633.50;6,932.00;20,829.50;22,390.64
Aug 29, 2025 5:00 PM;Aug 29, 2025 6:00 PM;46,647.04;21,433.75;636.50;6,937.75;13,859.50;25,213.29
Aug 29, 2025 6:00 PM;Aug 29, 2025 7:00 PM;44,789.26;14,321.50;789.50;6,939.75;6,592.25;30,467.75
Aug 29, 2025 7:00 PM;Aug 29, 2025 8:00 PM;44,209.23;10,028.50;1,011.75;7,496.00;1,520.75;34,180.73
Aug 29, 2025 8:00 PM;Aug 29, 2025 9:00 PM;44,907.22;10,321.00;1,270.50;9,015.25;35.25;34,586.22
Aug 29, 2025 9:00 PM;Aug 29, 2025 10:00 PM;44,851.08;11,950.25;1,618.75;10,331.50;0.00;32,900.83
Aug 29, 2025 10:00 PM;Aug 29, 2025 11:00 PM;43,400.51;13,082.00;1,979.75;11,102.25;0.00;30,318.50
Aug 29, 2025 11:00 PM;Aug 30, 2025 12:00 AM;40,388.39;13,805.00;2,255.50;11,549.50;0.00;26,583.39
Aug 30, 2025 12:00 AM;Aug 30, 2025 1:00 AM;38,652.60;14,040.00;3,064.50;10,975.50;0.00;24,612.60
Aug 30, 2025 1:00 AM;Aug 30, 2025 2:00 AM;37,048.00;13,715.50;3,085.00;10,630.50;0.00;23,332.50
Aug 30, 2025 2:00 AM;Aug 30, 2025 3:00 AM;36,463.64;13,450.25;3,071.50;10,378.75;0.00;23,013.39
Aug 30, 2025 3:00 AM;Aug 30, 2025 4:00 AM;35,838.79;12,999.50;3,088.00;9,911.50;0.00;22,839.29
Aug 30, 2025 4:00 AM;Aug 30, 2025 5:00 AM;35,828.74;12,537.25;3,147.75;9,389.50;0.00;23,291.49
Aug 30, 2025 5:00 AM;Aug 30, 2025 6:00 AM;36,250.99;12,234.75;3,277.50;8,957.25;0.00;24,016.24
Aug 30, 2025 6:00 AM;Aug 30, 2025 7:00 AM;38,239.74;12,365.00;3,416.75;8,695.50;252.75;25,874.73
Aug 30, 2025 7:00 AM;Aug 30, 2025 8:00 AM;42,470.50;15,134.00;3,516.00;8,352.75;3,265.25;27,336.50
Aug 30, 2025 8:00 AM;Aug 30, 2025 9:00 AM;48,120.75;21,148.25;3,536.50;8,015.50;9,596.25;26,972.50
Aug 30, 2025 9:00 AM;Aug 30, 2025 10:00 AM;53,224.13;28,535.75;3,497.50;8,059.00;16,979.25;24,688.38
Aug 30, 2025 10:00 AM;Aug 30, 2025 11:00 AM;59,497.57;35,261.25;3,428.25;8,025.00;23,808.00;24,236.32
Aug 30, 2025 11:00 AM;Aug 30, 2025 12:00 PM;62,655.96;40,465.75;3,259.25;7,902.75;29,303.75;22,190.21
Aug 30, 2025 12:00 PM;Aug 30, 2025 1:00 PM;62,711.07;43,328.25;3,033.25;7,936.00;32,359.00;19,382.82
Aug 30, 2025 1:00 PM;Aug 30, 2025 2:00 PM;60,483.47;43,647.75;2,807.50;7,821.25;33,019.00;16,835.72
Aug 30, 2025 2:00 PM;Aug 30, 2025 3:00 PM;55,704.53;42,543.25;2,608.00;7,751.25;32,184.00;13,161.28
Aug 30, 2025 3:00 PM;Aug 30, 2025 4:00 PM;50,814.60;40,002.00;2,470.25;7,577.50;29,954.25;10,812.60
Aug 30, 2025 4:00 PM;Aug 30, 2025 5:00 PM;44,570.10;34,876.75;2,285.50;7,305.75;25,285.50;9,693.35
Aug 30, 2025 5:00 PM;Aug 30, 2025 6:00 PM;39,363.03;26,063.00;2,009.50;6,365.75;17,687.75;13,300.03
Aug 30, 2025 6:00 PM;Aug 30, 2025 7:00 PM;36,135.36;15,061.25;1,674.50;4,943.00;8,443.75;21,074.11
Aug 30, 2025 7:00 PM;Aug 30, 2025 8:00 PM;34,370.38;7,124.25;1,362.00;3,879.75;1,882.50;27,246.14
Aug 30, 2025 8:00 PM;Aug 30, 2025 9:00 PM;34,150.37;5,154.00;1,180.00;3,937.00;37.00;28,996.37
Aug 30, 2025 9:00 PM;Aug 30, 2025 10:00 PM;33,167.31;5,732.50;1,238.75;4,493.75;0.00;27,434.81
Aug 30, 2025 10:00 PM;Aug 30, 2025 11:00 PM;33,316.53;7,119.75;1,495.50;5,624.25;0.00;26,196.79
Aug 30, 2025 11:00 PM;Aug 31, 2025 12:00 AM;32,325.01;8,729.50;1,837.25;6,892.25;0.00;23,595.51
Aug 31, 2025 12:00 AM;Aug 31, 2025 1:00 AM;33,188.76;10,707.00;2,700.25;8,006.75;0.00;22,481.76
Aug 31, 2025 1:00 AM;Aug 31, 2025 2:00 AM;32,738.71;12,351.25;3,288.75;9,062.50;0.00;20,387.46
Aug 31, 2025 2:00 AM;Aug 31, 2025 3:00 AM;32,763.69;13,759.50;3,783.75;9,975.75;0.00;19,004.19
Aug 31, 2025 3:00 AM;Aug 31, 2025 4:00 AM;33,063.38;14,554.50;4,088.25;10,466.25;0.00;18,508.88
Aug 31, 2025 4:00 AM;Aug 31, 2025 5:00 AM;33,459.67;14,964.50;4,244.00;10,720.50;0.00;18,495.17
Aug 31, 2025 5:00 AM;Aug 31, 2025 6:00 AM;34,275.75;15,231.75;4,343.00;10,888.75;0.00;19,044.00
Aug 31, 2025 6:00 AM;Aug 31, 2025 7:00 AM;37,445.73;15,880.25;4,418.00;11,165.25;297.00;21,565.48
Aug 31, 2025 7:00 AM;Aug 31, 2025 8:00 AM;43,086.28;19,939.25;4,468.25;10,997.50;4,473.50;23,147.03
Aug 31, 2025 8:00 AM;Aug 31, 2025 9:00 AM;48,941.15;28,069.75;4,419.75;9,821.75;13,828.25;20,871.40
Aug 31, 2025 9:00 AM;Aug 31, 2025 10:00 AM;54,489.00;35,791.50;4,300.25;8,035.25;23,456.00;18,697.50
Aug 31, 2025 10:00 AM;Aug 31, 2025 11:00 AM;58,562.17;41,874.50;4,078.50;7,013.75;30,782.25;16,687.67
Aug 31, 2025 11:00 AM;Aug 31, 2025 12:00 PM;59,400.98;45,344.00;3,728.75;6,509.25;35,106.00;14,056.98
Aug 31, 2025 12:00 PM;Aug 31, 2025 1:00 PM;57,228.80;45,763.25;3,258.25;6,228.25;36,276.75;11,465.55
Aug 31, 2025 1:00 PM;Aug 31, 2025 2:00 PM;53,704.51;43,977.25;2,657.25;5,881.25;35,438.75;9,727.26
Aug 31, 2025 2:00 PM;Aug 31, 2025 3:00 PM;49,820.65;40,902.00;2,077.25;5,562.00;33,262.75;8,918.65
Aug 31, 2025 3:00 PM;Aug 31, 2025 4:00 PM;44,210.90;36,554.75;1,605.25;5,276.00;29,673.50;7,656.15
Aug 31, 2025 4:00 PM;Aug 31, 2025 5:00 PM;40,253.72;29,975.75;1,227.25;4,810.75;23,937.75;10,277.97
Aug 31, 2025 5:00 PM;Aug 31, 2025 6:00 PM;37,647.33;20,568.75;965.50;4,008.75;15,594.50;17,078.58
Aug 31, 2025 6:00 PM;Aug 31, 2025 7:00 PM;36,566.11;11,188.75;822.50;3,499.50;6,866.75;25,377.36
Aug 31, 2025 7:00 PM;Aug 31, 2025 8:00 PM;36,534.06;5,995.25;798.75;3,778.75;1,417.75;30,538.81
Aug 31, 2025 8:00 PM;Aug 31, 2025 9:00 PM;36,007.59;5,857.50;909.00;4,922.50;26.00;30,150.09
Aug 31, 2025 9:00 PM;Aug 31, 2025 10:00 PM;36,417.63;7,340.00;1,163.75;6,176.25;0.00;29,077.63
Aug 31, 2025 10:00 PM;Aug 31, 2025 11:00 PM;36,558.32;9,172.00;1,526.75;7,645.25;0.00;27,386.32
Aug 31, 2025 11:00 PM;Sep 1, 2025 12:00 AM;37,958.46;10,804.00;1,916.25;8,887.75;0.00;27,154.45
Sep 1, 2025 12:00 AM;Sep 1, 2025 1:00 AM;37,958.50;14,349.00;3,389.75;10,959.25;0.00;23,609.50
Sep 1, 2025 1:00 AM;Sep 1, 2025 2:00 AM;37,107.75;14,365.75;2,924.25;11,441.50;0.00;22,742.00
Sep 1, 2025 2:00 AM;Sep 1, 2025 3:00 AM;36,076.50;14,020.75;2,297.25;11,723.50;0.00;22,055.75
Sep 1, 2025 3:00 AM;Sep 1, 2025 4:00 AM;34,999.25;13,293.50;1,739.25;11,554.25;0.00;21,705.75
Sep 1, 2025 4:00 AM;Sep 1, 2025 5:00 AM;35,310.00;12,653.25;1,320.00;11,333.25;0.00;22,656.75
Sep 1, 2025 5:00 AM;Sep 1, 2025 6:00 AM;38,255.00;12,338.75;1,025.75;11,313.00;0.00;25,916.25
Sep 1, 2025 6:00 AM;Sep 1, 2025 7:00 AM;41,982.50;12,684.75;879.75;11,555.25;249.75;29,297.75
Sep 1, 2025 7:00 AM;Sep 1, 2025 8:00 AM;47,156.50;15,943.25;852.00;11,265.00;3,826.25;31,213.25
Sep 1, 2025 8:00 AM;Sep 1, 2025 9:00 AM;49,557.00;22,114.25;906.50;9,616.25;11,591.50;27,442.75
Sep 1, 2025 9:00 AM;Sep 1, 2025 10:00 AM;52,565.50;27,858.00;965.00;7,626.75;19,266.25;24,707.50
Sep 1, 2025 10:00 AM;Sep 1, 2025 11:00 AM;54,055.25;32,791.75;996.50;6,775.50;25,019.75;21,263.50
Sep 1, 2025 11:00 AM;Sep 1, 2025 12:00 PM;55,200.50;36,994.50;1,031.50;7,007.50;28,955.50;18,206.00
Sep 1, 2025 12:00 PM;Sep 1, 2025 1:00 PM;56,493.25;38,983.50;1,088.00;6,959.75;30,935.75;17,509.75
Sep 1, 2025 1:00 PM;Sep 1, 2025 2:00 PM;55,983.25;38,553.75;1,202.00;6,545.25;30,806.50;17,429.50
Sep 1, 2025 2:00 PM;Sep 1, 2025 3:00 PM;53,720.00;36,251.50;1,344.75;6,038.50;28,868.25;17,468.50
Sep 1, 2025 3:00 PM;Sep 1, 2025 4:00 PM;50,931.25;31,819.75;1,465.00;5,397.75;24,957.00;19,111.50
Sep 1, 2025 4:00 PM;Sep 1, 2025 5:00 PM;49,917.50;25,331.00;1,560.50;4,815.75;18,954.75;24,586.50
Sep 1, 2025 5:00 PM;Sep 1, 2025 6:00 PM;47,496.25;17,759.25;1,646.75;4,215.50;11,897.00;29,737.00
Sep 1, 2025 6:00 PM;Sep 1, 2025 7:00 PM;46,217.25;10,754.50;1,701.00;3,721.75;5,331.75;35,462.75
Sep 1, 2025 7:00 PM;Sep 1, 2025 8:00 PM;44,646.00;6,543.50;1,715.50;3,733.00;1,095.00;38,102.50
