Start date;End date;Net export [MWh] Calculated resolutions;Netherlands (export) [MWh] Calculated resolutions;Netherlands (import) [MWh] Calculated resolutions;Switzerland (export) [MWh] Calculated resolutions;Switzerland (import) [MWh] Calculated resolutions;Denmark (export) [MWh] Calculated resolutions;Denmark (import) [MWh] Calculated resolutions;Czech Republic (export) [MWh] Calculated resolutions;Czech Republic (import) [MWh] Calculated resolutions;Luxembourg (export) [MWh] Calculated resolutions;Luxembourg (import) [MWh] Calculated resolutions;Sweden (export) [MWh] Calculated resolutions;Sweden (import) [MWh] Calculated resolutions;Austria (export) [MWh] Calculated resolutions;Austria (import) [MWh] Calculated resolutions;France (export) [MWh] Calculated resolutions;France (import) [MWh] Calculated resolutions;Poland (export) [MWh] Calculated resolutions;Poland (import) [MWh] Calculated resolutions;Norway (export) [MWh] Calculated resolutions;Norway (import) [MWh] Calculated resolutions;Belgium (export) [MWh] Calculated resolutions;Belgium (import) [MWh] Calculated resolutions
Jan 4, 2025 7:00 PM;Jan 4, 2025 8:00 PM;-2,427.33;6.81;-1,004.21;129.25;-1,020.51;1.00;-790.75;1,663.75;-364.25;623.41;0.00;0.00;-614.00;1,713.71;-569.53;0.00;-3,450.23;1,508.25;0.00;0.00;-1,078.75;818.72;0.00
Jan 4, 2025 8:00 PM;Jan 4, 2025 9:00 PM;-2,652.28;0.00;-1,886.85;306.75;-453.54;0.00;-843.50;1,473.75;-425.50;556.60;0.00;0.00;-617.00;1,867.10;-287.99;0.00;-3,477.55;1,461.00;0.00;0.00;-1,087.50;761.95;0.00
Jan 4, 2025 9:00 PM;Jan 4, 2025 10:00 PM;-2,258.06;4.31;-1,530.02;568.25;-262.40;0.00;-1,187.00;1,392.75;-694.75;551.66;0.00;0.00;-617.00;1,703.40;-191.24;0.00;-2,995.15;1,172.75;0.00;0.00;-1,122.50;948.88;0.00
Jan 4, 2025 10:00 PM;Jan 4, 2025 11:00 PM;-3,233.39;0.00;-1,769.31;706.00;-262.99;0.00;-1,049.50;1,405.25;-862.25;529.34;0.00;0.00;-617.00;1,529.18;-217.82;0.00;-3,146.19;906.25;0.00;0.00;-1,124.00;739.66;0.00
Jan 4, 2025 11:00 PM;Jan 5, 2025 12:00 AM;-1,982.72;0.00;-1,551.14;1,073.75;-114.71;0.00;-1,066.00;1,353.25;-946.25;514.31;0.00;0.00;-617.00;1,867.08;-238.06;0.00;-2,565.55;791.00;0.00;0.00;-1,115.25;631.83;0.00
Jan 5, 2025 12:00 AM;Jan 5, 2025 1:00 AM;-2,937.43;312.27;-1.26;513.00;-410.99;0.00;-1,492.00;1,378.25;-742.50;513.49;0.00;0.00;-617.00;2,014.52;-446.50;0.00;-3,231.85;1,004.50;0.00;0.00;-931.00;0.00;-800.36
Jan 5, 2025 1:00 AM;Jan 5, 2025 2:00 AM;-1,865.26;931.97;-18.55;661.00;-323.82;0.00;-1,961.00;1,491.50;-464.25;502.29;0.00;0.00;-617.00;2,482.52;-574.85;0.00;-3,353.07;1,243.00;0.00;0.00;-926.75;0.00;-938.25
Jan 5, 2025 2:00 AM;Jan 5, 2025 3:00 AM;-1,829.10;913.56;-464.57;849.50;-231.06;0.00;-1,820.25;1,449.00;-355.50;434.82;0.00;0.00;-617.00;2,486.20;-434.15;0.00;-3,503.48;1,282.25;0.00;0.00;-1,000.50;0.00;-817.93
Jan 5, 2025 3:00 AM;Jan 5, 2025 4:00 AM;-4,052.58;826.91;-1,177.72;840.50;-358.22;0.00;-1,868.50;1,339.25;-366.75;385.48;0.00;0.00;-617.00;2,462.20;-605.10;0.00;-3,925.82;1,067.50;0.00;0.00;-1,119.25;0.00;-936.07
Jan 5, 2025 4:00 AM;Jan 5, 2025 5:00 AM;-3,801.89;853.92;-1,368.89;770.75;-359.85;0.00;-1,749.00;1,233.75;-285.75;353.40;0.00;0.00;-617.00;2,203.34;-466.75;0.00;-3,616.21;1,210.00;0.00;0.00;-1,124.00;0.00;-839.61
Jan 5, 2025 5:00 AM;Jan 5, 2025 6:00 AM;-3,045.27;1,020.89;-2,043.46;910.25;-377.31;0.00;-1,815.25;1,859.00;-78.50;395.27;0.00;0.00;-617.00;2,454.51;-605.43;0.00;-3,700.70;1,298.00;0.00;0.00;-1,118.75;0.00;-626.79
Jan 5, 2025 6:00 AM;Jan 5, 2025 7:00 AM;-2,535.22;1,080.89;-1,919.63;859.00;-444.71;0.00;-1,634.25;1,960.50;0.00;383.52;0.00;0.00;-602.00;2,394.45;-588.31;0.00;-3,643.57;1,576.25;0.00;0.00;-1,013.50;0.00;-943.87
Jan 5, 2025 7:00 AM;Jan 5, 2025 8:00 AM;643.27;1,400.44;-1,581.14;751.50;-493.49;124.25;-873.75;2,336.50;0.00;406.09;0.00;0.00;-104.00;2,791.62;-687.01;0.00;-3,577.67;1,828.75;0.00;0.00;-1,063.75;0.00;-615.07
Jan 5, 2025 8:00 AM;Jan 5, 2025 9:00 AM;1,428.56;1,225.32;-1,340.76;1,019.75;-509.11;687.00;-453.75;2,023.75;0.00;386.74;0.00;0.00;0.00;2,585.68;-741.40;0.00;-3,527.23;1,901.75;0.00;0.00;-934.50;0.00;-894.67
Jan 5, 2025 9:00 AM;Jan 5, 2025 10:00 AM;1,417.30;1,557.71;-988.88;733.00;-463.98;983.00;-685.25;1,845.00;0.00;330.40;0.00;0.00;0.00;2,613.65;-690.01;0.00;-3,665.68;1,687.00;0.00;0.00;-1,114.25;0.00;-724.42
Jan 5, 2025 10:00 AM;Jan 5, 2025 11:00 AM;3,174.04;1,347.98;-1,058.58;1,029.25;-475.05;2,049.50;0.00;1,999.75;0.00;376.72;0.00;0.00;0.00;2,619.29;-796.66;0.00;-3,500.88;1,593.25;0.00;0.00;-1,082.00;0.00;-928.53
Jan 5, 2025 11:00 AM;Jan 5, 2025 12:00 PM;2,071.36;1,505.03;-965.79;654.00;-660.78;1,461.00;0.00;2,009.50;0.00;380.91;0.00;0.00;0.00;2,472.89;-810.21;0.00;-3,981.69;1,911.25;0.00;0.00;-985.00;0.00;-919.76
Jan 5, 2025 12:00 PM;Jan 5, 2025 1:00 PM;3,084.96;1,155.75;-1,096.76;696.25;-493.63;2,471.00;0.00;1,925.25;0.00;412.15;0.00;0.00;0.00;2,521.48;-638.08;0.00;-3,892.18;1,855.25;0.00;0.00;-923.25;0.00;-908.27
Jan 5, 2025 1:00 PM;Jan 5, 2025 2:00 PM;4,177.78;1,267.62;-698.78;696.25;-493.05;2,529.50;0.00;2,178.25;0.00;403.35;0.00;0.00;0.00;2,608.84;-680.70;0.00;-3,880.10;2,087.00;0.00;0.00;-911.00;0.00;-929.41
Jan 5, 2025 2:00 PM;Jan 5, 2025 3:00 PM;4,397.40;1,292.49;-827.37;673.75;-512.13;2,679.50;0.00;2,414.00;0.00;381.49;0.00;0.00;0.00;2,521.68;-711.20;0.00;-3,837.76;2,065.00;0.00;0.00;-854.50;0.00;-887.56
Jan 5, 2025 3:00 PM;Jan 5, 2025 4:00 PM;3,800.81;936.66;-1,925.32;627.00;-629.69;2,496.75;0.00;2,597.00;0.00;244.76;0.00;426.00;0.00;2,084.81;-781.86;0.00;-4,095.79;2,045.25;0.00;0.00;-653.00;428.23;0.00
Jan 5, 2025 4:00 PM;Jan 5, 2025 5:00 PM;4,441.43;949.93;-1,882.02;732.25;-585.45;2,137.25;0.00;2,580.25;0.00;230.88;0.00;501.00;0.00;2,213.18;-857.13;0.00;-3,693.24;2,170.50;0.00;0.00;-637.75;581.77;0.00
Jan 5, 2025 5:00 PM;Jan 5, 2025 6:00 PM;4,295.31;1,493.64;-631.52;526.50;-647.68;1,450.00;0.00;2,450.75;0.00;193.32;0.00;73.00;0.00;1,961.33;-819.31;0.00;-3,967.00;2,143.50;0.00;0.00;-872.25;941.03;0.00
Jan 5, 2025 6:00 PM;Jan 5, 2025 7:00 PM;4,233.60;965.59;-802.87;831.75;-526.43;1,242.25;-213.25;2,351.75;0.00;236.97;0.00;0.00;0.00;2,196.44;-720.98;0.00;-3,508.94;2,054.75;0.00;0.00;-874.50;1,001.08;0.00
Jan 5, 2025 7:00 PM;Jan 5, 2025 8:00 PM;3,886.43;911.86;-1,447.31;859.25;-452.43;1,111.50;-148.75;2,363.75;0.00;231.34;0.00;0.00;0.00;2,517.96;-732.87;0.00;-3,298.51;1,855.75;0.00;0.00;-886.75;1,001.65;0.00
Jan 5, 2025 8:00 PM;Jan 5, 2025 9:00 PM;3,942.93;924.45;-1,699.10;1,188.25;-329.91;715.75;0.00;2,312.00;-56.50;199.27;0.00;0.00;0.00;2,700.09;-611.39;0.00;-3,311.67;1,721.50;0.00;0.00;-780.75;970.94;0.00
Jan 5, 2025 9:00 PM;Jan 5, 2025 10:00 PM;4,394.38;955.57;-1,645.70;1,617.75;-130.50;229.25;-26.50;2,105.25;-174.50;212.51;0.00;0.00;0.00;2,899.94;-564.00;0.00;-3,056.71;1,865.25;0.00;0.00;-885.50;992.26;0.00
Jan 5, 2025 10:00 PM;Jan 5, 2025 11:00 PM;4,017.96;1,377.15;-1,730.12;1,672.50;-49.04;15.50;-630.00;1,959.50;-206.50;265.99;0.00;0.00;0.00;2,835.10;-568.94;0.00;-2,900.24;1,613.25;0.00;0.00;-610.25;974.05;0.00
Jan 5, 2025 11:00 PM;Jan 6, 2025 12:00 AM;4,855.06;1,650.84;-1,730.27;1,663.00;-64.17;238.75;-108.25;1,644.75;-165.50;232.93;0.00;0.00;0.00;2,658.50;-504.93;0.00;-2,614.34;1,259.25;0.00;3.00;-63.50;755.00;0.00
Jan 6, 2025 12:00 AM;Jan 6, 2025 1:00 AM;3,661.80;1,720.57;-1,888.67;1,468.50;-243.08;234.25;-13.75;1,339.50;-89.50;135.11;0.00;0.00;0.00;2,507.37;-703.80;0.00;-2,926.18;1,551.75;0.00;172.00;0.00;397.72;0.00
Jan 6, 2025 1:00 AM;Jan 6, 2025 2:00 AM;6,111.65;1,606.75;-1,769.35;1,668.75;-96.89;793.25;0.00;1,263.50;-19.50;201.77;0.00;444.00;0.00;2,846.56;-703.15;0.00;-2,902.55;1,809.50;0.00;708.50;0.00;260.51;0.00
Jan 6, 2025 2:00 AM;Jan 6, 2025 3:00 AM;7,621.62;1,624.97;-1,754.86;1,901.00;-9.04;1,172.50;0.00;1,434.00;-56.25;208.09;0.00;506.00;0.00;3,040.79;-714.92;0.00;-2,738.14;1,693.00;0.00;1,003.50;0.00;310.97;0.00
Jan 6, 2025 3:00 AM;Jan 6, 2025 4:00 AM;7,075.62;1,766.54;-1,710.99;1,827.00;-24.40;790.50;0.00;1,683.00;-109.75;77.13;0.00;506.00;0.00;3,066.89;-762.79;0.00;-2,752.92;1,699.25;0.00;690.25;0.00;329.91;0.00
Jan 6, 2025 4:00 AM;Jan 6, 2025 5:00 AM;7,288.69;1,713.37;-1,729.02;1,861.25;-37.75;854.25;0.00;1,899.00;-118.25;70.32;0.00;506.00;0.00;3,132.30;-772.90;0.00;-2,950.10;1,719.25;0.00;712.50;0.00;428.46;0.00
Jan 6, 2025 5:00 AM;Jan 6, 2025 6:00 AM;6,436.81;1,657.26;-1,799.90;1,786.75;-101.11;840.75;0.00;2,004.25;-161.00;74.12;0.00;74.00;0.00;2,768.79;-729.81;0.00;-3,212.74;1,781.50;0.00;972.50;0.00;481.46;0.00
Jan 6, 2025 6:00 AM;Jan 6, 2025 7:00 AM;4,848.82;1,314.51;-1,528.41;1,269.00;-237.58;906.75;-1.00;1,867.25;-35.25;123.89;0.00;0.00;0.00;2,306.03;-706.37;0.00;-3,560.54;1,859.25;0.00;1,017.25;0.00;254.03;0.00
Jan 6, 2025 7:00 AM;Jan 6, 2025 8:00 AM;6,145.81;1,364.45;-697.75;1,379.50;-85.75;1,115.25;-151.75;1,786.50;-82.00;360.33;0.00;0.00;-482.00;2,231.40;-583.47;0.00;-2,907.12;1,855.25;0.00;468.50;0.00;574.47;0.00
Jan 6, 2025 8:00 AM;Jan 6, 2025 9:00 AM;7,815.89;1,237.59;-430.84;1,802.25;0.00;1,110.50;-130.50;1,789.50;-172.25;401.04;0.00;0.00;-470.00;2,850.04;-298.64;0.00;-2,301.35;1,643.75;0.00;52.75;-5.50;737.54;0.00
Jan 6, 2025 9:00 AM;Jan 6, 2025 10:00 AM;8,709.72;1,301.54;-113.57;2,171.25;0.00;954.25;-510.50;1,861.00;-154.25;446.35;0.00;0.00;-62.00;2,992.08;-271.82;0.00;-2,144.93;1,738.00;0.00;0.75;-189.50;691.07;0.00
Jan 6, 2025 10:00 AM;Jan 6, 2025 11:00 AM;8,856.60;1,297.24;-283.81;2,115.25;0.00;1,169.50;-468.00;1,770.75;-111.75;392.52;0.00;0.00;0.00;3,034.10;-330.70;0.00;-2,394.47;1,652.25;0.00;312.50;0.00;701.22;0.00
Jan 6, 2025 11:00 AM;Jan 6, 2025 12:00 PM;8,992.32;1,299.63;-607.16;2,032.75;0.00;1,102.50;-307.75;1,694.00;-35.75;414.95;0.00;0.00;0.00;3,075.62;-456.13;0.00;-2,444.06;1,773.50;0.00;671.75;0.00;778.49;0.00
Jan 6, 2025 12:00 PM;Jan 6, 2025 1:00 PM;9,422.58;1,231.18;-399.54;1,687.25;0.00;1,117.25;-42.75;1,696.50;-10.25;485.08;0.00;0.00;0.00;3,072.77;-458.51;0.00;-2,542.02;1,813.50;0.00;1,077.50;0.00;694.62;0.00
Jan 6, 2025 1:00 PM;Jan 6, 2025 2:00 PM;10,052.12;1,262.31;-254.44;1,676.75;-4.78;1,604.25;-0.25;1,800.25;0.00;449.36;0.00;0.00;0.00;2,901.76;-454.99;0.00;-2,702.58;1,996.75;0.00;1,118.75;0.00;658.99;0.00
Jan 6, 2025 2:00 PM;Jan 6, 2025 3:00 PM;9,425.12;1,282.15;-323.93;1,568.00;-14.87;1,827.75;0.00;1,836.00;-6.00;406.76;0.00;0.00;0.00;2,769.59;-514.25;0.00;-3,160.31;1,926.25;0.00;1,119.75;0.00;708.22;0.00
Jan 6, 2025 3:00 PM;Jan 6, 2025 4:00 PM;8,557.48;1,286.70;-475.90;1,602.50;-0.68;1,594.50;-0.50;1,956.75;-36.75;426.85;0.00;0.00;0.00;2,395.03;-509.25;0.00;-3,325.93;1,791.75;0.00;1,105.50;0.00;746.92;0.00
Jan 6, 2025 4:00 PM;Jan 6, 2025 5:00 PM;6,707.56;1,334.76;-564.75;1,346.50;-132.35;1,034.25;-75.25;2,053.00;-86.50;376.79;0.00;0.00;0.00;1,966.43;-491.03;0.00;-3,405.07;1,800.50;0.00;778.75;0.00;771.52;0.00
Jan 6, 2025 5:00 PM;Jan 6, 2025 6:00 PM;5,913.02;951.63;-205.34;1,469.50;-15.80;749.25;-504.75;1,849.25;-203.50;406.70;0.00;0.00;0.00;1,659.30;-368.48;0.00;-2,566.70;1,760.50;0.00;196.25;-0.50;735.72;0.00
Jan 6, 2025 6:00 PM;Jan 6, 2025 7:00 PM;7,428.96;519.60;-27.90;2,163.00;0.00;653.25;-622.25;1,829.75;-181.50;525.32;0.00;0.00;0.00;1,648.23;-164.99;0.00;-1,211.91;1,743.75;0.00;0.00;-231.25;785.87;0.00
Jan 6, 2025 7:00 PM;Jan 6, 2025 8:00 PM;7,761.35;494.88;-208.78;2,616.50;0.00;725.75;-669.25;1,748.00;-322.25;358.41;0.00;0.00;-462.00;1,507.16;-49.60;0.00;-684.32;1,619.25;0.00;187.75;-0.50;900.35;0.00
Jan 6, 2025 8:00 PM;Jan 6, 2025 9:00 PM;7,096.68;402.28;-506.00;2,349.25;0.00;723.75;-606.75;1,595.50;-379.25;215.77;0.00;0.00;-595.00;2,076.37;-201.59;0.00;-879.26;1,561.00;0.00;420.25;0.00;920.36;0.00
Jan 6, 2025 9:00 PM;Jan 6, 2025 10:00 PM;9,183.01;254.62;-587.86;2,648.75;0.00;1,026.00;-540.50;1,717.00;-370.00;242.44;0.00;0.00;-294.00;2,711.64;-338.80;0.00;-751.29;1,581.25;0.00;905.25;0.00;978.51;0.00
Jan 6, 2025 10:00 PM;Jan 6, 2025 11:00 PM;7,720.97;499.44;-908.74;2,859.00;0.00;244.75;-668.25;1,728.00;-475.75;207.72;0.00;0.00;-578.00;3,012.30;-427.28;0.00;-757.12;1,271.75;0.00;711.50;0.00;1,001.64;0.00
Jan 6, 2025 11:00 PM;Jan 7, 2025 12:00 AM;8,362.21;581.28;-914.79;2,775.25;0.00;621.00;-658.25;1,772.50;-418.25;134.80;0.00;0.00;-617.00;3,184.25;-525.60;0.00;-842.57;1,172.00;0.00;1,102.00;0.00;995.59;0.00
Jan 7, 2025 12:00 AM;Jan 7, 2025 1:00 AM;8,765.30;968.82;-573.55;2,245.25;0.00;838.00;-674.25;1,718.25;-354.00;75.92;0.00;0.00;-617.00;3,245.54;-536.94;0.00;-1,420.52;1,794.50;0.00;1,120.00;0.00;935.29;0.00
Jan 7, 2025 1:00 AM;Jan 7, 2025 2:00 AM;8,557.24;1,397.37;-255.94;2,317.75;0.00;504.25;-672.00;1,338.00;-260.50;92.47;0.00;0.00;-617.00;3,014.37;-520.22;0.00;-1,361.06;1,776.25;0.00;1,119.75;0.00;683.74;0.00
Jan 7, 2025 2:00 AM;Jan 7, 2025 3:00 AM;8,960.82;1,373.02;-446.67;2,454.00;0.00;689.75;-673.25;1,082.00;-173.25;59.31;0.00;0.00;-617.00;3,082.15;-502.92;0.00;-1,232.35;1,837.25;0.00;1,120.00;0.00;908.78;0.00
Jan 7, 2025 3:00 AM;Jan 7, 2025 4:00 AM;8,755.52;1,615.72;-315.19;2,146.75;0.00;610.25;-674.75;1,088.00;-115.75;54.48;0.00;0.00;-617.00;2,737.50;-351.35;0.00;-1,426.96;1,947.75;0.00;1,105.25;0.00;950.83;0.00
Jan 7, 2025 4:00 AM;Jan 7, 2025 5:00 AM;8,329.17;1,287.11;-28.27;2,162.50;0.00;788.50;-672.50;1,054.75;-174.00;124.04;0.00;0.00;-509.00;2,533.28;-293.45;0.00;-1,265.77;1,771.00;0.00;767.00;0.00;783.98;0.00
Jan 7, 2025 5:00 AM;Jan 7, 2025 6:00 AM;7,358.97;983.56;-233.27;2,119.50;0.00;781.25;-633.25;1,281.75;-215.25;167.85;0.00;0.00;-608.00;2,556.02;-250.24;0.00;-1,446.17;1,644.75;0.00;216.00;-1.25;995.72;0.00
Jan 7, 2025 6:00 AM;Jan 7, 2025 7:00 AM;6,016.97;1,170.51;0.00;1,864.50;0.00;154.00;-686.25;1,332.00;-321.00;293.98;0.00;0.00;-617.00;2,017.89;-175.40;0.00;-1,367.76;1,765.50;0.00;0.00;-347.75;933.74;0.00
Jan 7, 2025 7:00 AM;Jan 7, 2025 8:00 AM;5,047.84;1,671.06;0.00;1,341.25;-16.13;92.50;-731.75;1,556.75;-187.50;334.88;0.00;0.00;-617.00;1,601.62;-212.07;0.00;-1,963.26;2,143.75;0.00;0.00;-888.75;922.49;0.00
Jan 7, 2025 8:00 AM;Jan 7, 2025 9:00 AM;5,946.87;2,273.54;0.00;1,808.25;0.00;106.50;-729.00;1,492.00;-341.25;425.89;0.00;0.00;-471.00;1,723.91;-129.36;0.00;-1,883.36;1,802.75;0.00;0.00;-921.50;789.50;0.00
Jan 7, 2025 9:00 AM;Jan 7, 2025 10:00 AM;6,740.02;2,102.53;0.00;2,422.00;0.00;104.75;-707.75;1,421.00;-364.75;417.32;0.00;0.00;-463.00;2,128.58;-114.74;0.00;-1,738.24;1,671.25;0.00;0.00;-931.75;792.82;0.00
Jan 7, 2025 10:00 AM;Jan 7, 2025 11:00 AM;5,551.98;1,331.44;0.00;2,385.75;0.00;59.25;-740.50;1,414.75;-317.25;318.99;0.00;0.00;-463.00;2,343.75;-146.09;0.00;-2,311.91;1,662.25;0.00;0.00;-932.50;947.05;0.00
Jan 7, 2025 11:00 AM;Jan 7, 2025 12:00 PM;4,814.77;944.61;-129.94;2,285.75;0.00;70.50;-711.50;1,379.25;-244.75;252.72;0.00;0.00;-463.00;2,426.83;-214.56;0.00;-2,622.10;1,782.75;0.00;0.00;-941.75;999.97;0.00
Jan 7, 2025 12:00 PM;Jan 7, 2025 1:00 PM;4,394.72;846.72;-200.24;2,169.00;0.00;49.50;-741.75;1,264.75;-150.75;253.16;0.00;0.00;-463.00;2,647.00;-358.05;0.00;-2,881.43;1,905.50;0.00;0.00;-942.75;997.06;0.00
Jan 7, 2025 1:00 PM;Jan 7, 2025 2:00 PM;4,833.13;887.67;-135.07;2,239.25;0.00;64.25;-702.25;1,421.00;-108.75;255.41;0.00;0.00;-463.00;2,784.97;-443.18;0.00;-2,957.24;1,932.75;0.00;0.00;-942.50;999.82;0.00
Jan 7, 2025 2:00 PM;Jan 7, 2025 3:00 PM;3,667.22;942.25;-152.08;1,730.75;-35.54;77.50;-732.50;1,531.25;-113.00;218.39;0.00;0.00;-463.00;2,516.15;-543.64;0.00;-3,314.73;1,949.75;0.00;0.00;-944.00;999.68;0.00
Jan 7, 2025 3:00 PM;Jan 7, 2025 4:00 PM;2,496.16;1,091.02;-94.41;1,229.50;-181.19;107.75;-764.75;1,467.25;-119.50;230.46;0.00;0.00;-463.00;1,974.91;-424.69;0.00;-3,520.60;1,931.75;0.00;0.00;-952.00;983.67;0.00
Jan 7, 2025 4:00 PM;Jan 7, 2025 5:00 PM;3,135.09;1,309.87;0.00;1,332.75;-41.57;132.25;-728.25;1,444.50;-360.75;265.71;0.00;0.00;-463.00;1,709.22;-333.21;0.00;-2,878.45;1,784.25;0.00;0.00;-943.00;904.76;0.00
Jan 7, 2025 5:00 PM;Jan 7, 2025 6:00 PM;5,216.52;1,770.33;0.00;1,789.25;0.00;116.00;-734.50;1,478.25;-428.50;382.10;0.00;0.00;-609.00;2,089.83;-237.78;0.00;-2,118.40;1,808.00;0.00;0.00;-943.00;853.94;0.00
Jan 7, 2025 6:00 PM;Jan 7, 2025 7:00 PM;7,051.26;1,357.19;0.00;2,576.50;0.00;52.50;-737.75;1,471.75;-430.25;433.77;0.00;0.00;-617.00;2,438.72;-183.03;0.00;-996.63;1,698.25;0.00;0.00;-945.50;932.74;0.00
Jan 7, 2025 7:00 PM;Jan 7, 2025 8:00 PM;7,915.72;1,124.32;0.00;2,730.25;0.00;64.00;-748.50;1,406.75;-338.00;470.88;0.00;0.00;-617.00;2,358.98;-171.48;28.79;-377.32;1,972.25;0.00;0.00;-988.75;1,000.55;0.00
Jan 7, 2025 8:00 PM;Jan 7, 2025 9:00 PM;8,415.80;845.84;-132.80;3,298.00;0.00;92.50;-723.25;1,369.00;-431.50;367.10;0.00;0.00;-617.00;2,614.74;-30.34;253.39;-404.43;1,837.00;0.00;0.00;-924.75;1,002.30;0.00
Jan 7, 2025 9:00 PM;Jan 7, 2025 10:00 PM;8,493.00;731.45;-60.57;3,304.00;0.00;96.00;-697.50;1,369.75;-394.50;341.94;0.00;0.00;-617.00;3,116.33;-126.14;98.82;-506.01;1,761.75;0.00;0.00;-923.00;997.67;0.00
Jan 7, 2025 10:00 PM;Jan 7, 2025 11:00 PM;8,657.13;848.73;-92.36;3,329.25;0.00;48.75;-741.25;1,217.50;-421.50;405.55;0.00;0.00;-617.00;3,269.00;-196.95;227.06;-387.53;1,707.25;0.00;0.00;-941.25;1,001.88;0.00
Jan 7, 2025 11:00 PM;Jan 8, 2025 12:00 AM;8,208.24;830.12;-347.64;3,416.00;0.00;46.50;-725.25;1,135.50;-393.25;359.80;0.00;0.00;-617.00;3,043.30;-174.32;456.07;-418.48;1,535.75;0.00;0.00;-941.25;1,002.39;0.00
Jan 8, 2025 12:00 AM;Jan 8, 2025 1:00 AM;8,012.97;1,143.28;-204.90;3,278.50;0.00;128.75;-700.75;966.50;-522.00;325.37;0.00;0.00;-617.00;3,005.39;-114.34;305.39;-498.79;1,443.00;0.00;0.00;-923.25;997.81;0.00
Jan 8, 2025 1:00 AM;Jan 8, 2025 2:00 AM;7,708.48;1,239.05;-45.54;3,433.00;0.00;83.50;-691.25;922.00;-525.50;326.69;0.00;0.00;-617.00;2,869.39;-119.96;195.92;-692.01;1,264.25;0.00;0.00;-932.50;998.45;0.00
Jan 8, 2025 2:00 AM;Jan 8, 2025 3:00 AM;6,283.69;1,147.18;-384.13;3,100.50;0.00;59.75;-717.00;948.25;-509.25;254.98;0.00;0.00;-617.00;2,820.81;-173.70;6.43;-910.84;1,199.25;0.00;0.00;-923.50;981.96;0.00
Jan 8, 2025 3:00 AM;Jan 8, 2025 4:00 AM;5,142.61;1,118.63;-471.65;2,864.25;0.00;66.00;-724.75;944.50;-499.25;219.98;0.00;0.00;-617.00;2,701.09;-302.92;0.00;-1,460.16;1,411.50;0.00;0.00;-923.00;815.40;0.00
Jan 8, 2025 4:00 AM;Jan 8, 2025 5:00 AM;4,782.62;1,030.87;-205.69;2,756.25;0.00;160.00;-677.00;850.50;-567.00;250.63;0.00;0.00;-617.00;2,615.82;-265.00;0.00;-1,749.69;1,454.75;0.00;0.00;-923.00;668.17;0.00
Jan 8, 2025 5:00 AM;Jan 8, 2025 6:00 AM;5,741.54;1,061.91;-40.14;2,742.25;0.00;131.75;-674.00;1,134.75;-721.50;317.71;0.00;0.00;-617.00;2,514.41;-208.40;0.00;-1,503.08;1,532.00;0.00;0.00;-923.00;993.89;0.00
Jan 8, 2025 6:00 AM;Jan 8, 2025 7:00 AM;6,248.25;1,684.26;0.00;2,456.00;0.00;132.75;-714.50;1,391.25;-812.50;445.67;0.00;0.00;-617.00;2,033.68;-123.72;0.00;-1,486.78;1,805.75;0.00;0.00;-926.25;979.66;0.00
Jan 8, 2025 7:00 AM;Jan 8, 2025 8:00 AM;4,859.97;1,865.53;0.00;1,690.00;0.00;153.00;-752.50;1,520.00;-769.00;543.26;0.00;0.00;-617.00;1,535.79;-181.88;0.00;-1,664.89;1,620.00;0.00;0.00;-987.00;904.66;0.00
Jan 8, 2025 8:00 AM;Jan 8, 2025 9:00 AM;4,886.45;2,059.58;0.00;1,973.00;0.00;122.75;-785.75;1,469.25;-812.25;586.23;0.00;0.00;-472.00;1,182.96;-118.45;0.00;-1,677.44;1,341.50;0.00;0.00;-916.50;933.57;0.00
Jan 8, 2025 9:00 AM;Jan 8, 2025 10:00 AM;4,833.94;2,199.31;0.00;1,883.25;0.00;165.25;-730.75;1,315.00;-843.25;646.09;0.00;0.00;-463.00;1,311.11;-161.28;0.00;-1,582.98;1,066.25;0.00;0.00;-922.75;951.70;0.00
Jan 8, 2025 10:00 AM;Jan 8, 2025 11:00 AM;5,198.27;1,971.23;0.00;1,797.00;0.00;138.25;-741.25;1,380.00;-895.25;670.88;0.00;0.00;-463.00;1,824.84;-252.87;0.00;-1,725.28;1,416.00;0.00;0.00;-923.00;1,000.71;0.00
Jan 8, 2025 11:00 AM;Jan 8, 2025 12:00 PM;4,584.58;1,701.70;0.00;1,993.25;0.00;116.75;-788.75;1,357.00;-875.25;672.43;0.00;0.00;-463.00;1,322.61;-113.99;0.00;-1,632.07;1,238.00;0.00;0.00;-922.50;978.39;0.00
Jan 8, 2025 12:00 PM;Jan 8, 2025 1:00 PM;4,119.97;1,646.26;0.00;1,627.75;0.00;367.00;-670.75;1,192.50;-816.50;676.41;0.00;0.00;-463.00;1,005.65;-133.77;0.00;-1,755.91;1,368.00;0.00;0.00;-914.00;990.32;0.00
Jan 8, 2025 1:00 PM;Jan 8, 2025 2:00 PM;2,818.45;2,247.42;0.00;1,076.75;-68.56;104.50;-553.50;1,036.00;-723.00;559.50;0.00;0.00;-463.00;715.05;-138.45;0.00;-2,555.51;1,547.00;0.00;0.00;-922.00;956.25;0.00
